video_id,title,views,likes,comments,publish_days,subscribers
8CnocKTl_A8,【DinTer】11/24 鬼之衝三 先來幾發全壘打 替台日大戰熱身一下!!,48813,276,28,13,968000
yY2ZkQZKWTI,【DinTer】天堂W｜리니지W｜Lineage W｜韓國大課長直播送幸福！霸氣課長之力讓特哥喜提粉變？玩個遊戲竟也能創造外匯？！暴怒敲桌狂噴...禮包照樣買！,97812,739,22,197,968000
OL1TaaZgze4,【DinTer】32局觀眾破產局EP.3｜十三支百萬爭奪賽冠軍丁特？！你有看過同花順長在中間？！妥妥地被按在水裡摩擦... 特哥在國外機場還是被詐騙？,162089,1354,78,171,968000
3wz0xerzuHw,【DinTer】挑戰國中歷史線上測驗！直播寫歷史考卷都能夠硬凹？！這次是否能洗刷歷史菜雞的污名？揭露丁特在學時的秘密身份！,98356,1224,112,63,968000
HCXYjl84XpY,【DinTer】美國行海歸玩家的實力！短短3分鐘贏了300BB！更上一層理解撲克的真諦！這就是空降仔的下場？,73120,578,65,102,968000
L_WwfzC-rM8,【DinTer】11/25 久違的絕命雙排 最狂的大逃殺遊戲《SUPERVIVE》來了！加入我們的行列中一起廝殺  #SUPERVIVEpartner,40904,258,3,12,968000
uCvgSaW6S7E,【DinTer】天堂W 聖騎士成長日記 請介紹空鼻症手術權威 頂級爛鼻子實在難搞 12/07,8863,103,2,0,968000
vJ-lckybzoY,【DinTer】永遠笑不到最後...屁股翹起來給人家全壘打？！ #shorts,47698,971,12,187,968000
yQs6ADj2FBA,【DinTer】32局觀眾破產局EP.20｜陪抖2萬大乾爹玩各種阿諛奉承～出社會最重要的就是會做人！不給老闆面子破皮大師又發飆了？,171752,1497,225,124,968000
v860lG0VptM,【DinTer】渡鴉:Raven2 無情一條龍登場 史丹利禮包3金 我一定也行 12/05,22110,139,1,2,968000
s4IwvjGwvRM,【DinTer】黑神話：悟空EP.1｜特哥首次挑戰3A動作冒險遊戲！這隻猴叫聲超逼真！遭廣智爆打 連人蔘王都打輸？還被海量觀眾斗內嘲諷？！,192857,2429,394,94,968000
Gu7XGPSfe_8,【DinTer】黑神話：悟空EP.7｜大戰超強BOSS頂級加菲貓！觀眾斗內上萬就高速通關？挑戰不拿定風珠打黃風大聖！,76583,942,57,78,968000
zD5z-Gjcye0,【DinTer】32局觀眾破產局EP.21｜只要立FLAG就絕對會出事的男人？！瘋狂臉色特變... 難道沒有一天是不用送錢的嗎？,146394,1699,135,123,968000
-mk2IOtqZyA,【DinTer】被同花順+五枚搞瘋的主播！ #shorts,81270,1745,21,150,968000
7LrCrN254CA,【DinTer】黑神話：悟空EP.5｜猴子主播大戰館長與史丹利！意外啟動接招外掛？職業選手艱辛突破第一章！,110270,1307,126,84,968000
e-sVPxYIGc0,【DinTer】特好吃系列｜開箱廚神美國的餐廳Gordon Ramsay Steak！查理力推的西餐界天花板？拉斯維加斯牛排館大比拚！盲抽信用卡抽到誰誰買單！,696791,8447,609,141,968000
j1tQ-3k3QIQ,【DinTer】版本大爺卡力斯Kha'Zix JG 輾壓召喚峽谷！角色傷害跟叫聲真的成正比？敵方慨影崩潰野區全局被壓制！兄弟好急啊高速送幸福～,65814,635,21,4,968000
g6m_wsLHVrE,【DinTer】天堂W｜리니지W｜Lineage W｜想拿上頭包卻得到意外的收穫？再度陷入10％覺醒的機率地獄！,56628,445,13,29,968000
-cLpKFNnC_g,【DinTer】天堂W 青變又又又又被改強 頂樓大戰有Round2嗎? 12/04,20366,121,2,3,968000
KjbqzeU9PiQ,【DinTer】天堂W 聖騎士成長日記 再次挑戰金武+1 12/03,22888,165,2,4,968000
6ByJZ-Fp_yU,【DinTer】寶刀未老操作局！有三段位移的半坦流黛安娜Diana JG！說好只刷野卻最高參團率？親身示範誰才是真正的小丑！,76857,734,27,71,968000
kfShaYVaT8A,【DinTer】11/30 天堂W 妖精終於要重啟?,18798,141,0,7,968000
iC2JbibKG10,【DinTer】黑神話：悟空EP.2｜直面新人殺手大頭寶寶！越來越融入這角色的猴子主播？職業選手生涯上的最大難關？猴王耍猴戲恥辱下播...,163152,1799,370,92,968000
hoMnpXvRGbk,【DinTer】特好吃系列｜世新第一男主重返校園！世新人必吃這三家！特哥心中的台北Top One！懷念許久的滋味究竟為何？十年過去竟然沒有漲價的美食？！,261805,3855,178,109,968000
GkFSYvznte4,【DinTer】8/25 天堂W 戰士重生 早起風龍包場 徽章精煉開洗,12330,114,0,104,968000
6l8Ji3FQ2YU,【DinTer】11/30 鬼之衝三 32局頭破血流傳奇場 沒敲全壘打不下播,53153,342,12,7,968000
SF5FsZMlyL8,【DinTer】8/24 天堂W持續開抽拚粉娃 周末峽谷開搞,23286,178,5,105,968000
Tb65-VN8hFU,【DinTer】9/24 早起吃分局 鬼之螳螂無情收割 只要被戳就選提摩,43749,268,4,74,968000
VBwQYyWKDZE,【DinTer】天堂W｜리니지W｜Lineage W｜痛宰韓國第一名大使！陽壽超人降臨！無視機率瘋狂成功！,69794,552,11,55,968000
3AEwyhWgdWo,【DinTer】11/21 久違的召喚峽谷 中華隊雖敗猶榮!!,22383,143,6,16,968000
dvHuudnmRIc,【DinTer】32局觀眾破產局EP.10｜聊天室衝300列車啟動！AAA衝三也能被壓的詛咒？特稀有的中墩同花順登場！又...又被觀眾打去儲值了？！,206969,1853,156,157,968000
KqabcthiM0A,【DinTer】巧克力的誘惑V.S 健康飲食的理智線？奧術彗星枷蘿Zyra SUP 觀眾認證的輔助比打野還強！靠輔助穩坐峽谷大師寶座！這是看隊友臉色的遊戲？,73338,743,42,260,968000
pIPsJQNQVOU,【DinTer】32局觀眾破產局EP.37｜林口鬼凹師犯錯堅決不道歉？！衰鬼出大事衝出水面當戰神！不需要怪物 憑實力逆轉！,141476,1164,77,73,968000
LEDWSs3xXTs,【DinTer】手拿AA無情衝撞同花順！這牌很玄囉～讓特哥驚訝到結巴的手牌...全身上下嘴巴最硬的主播？,115096,934,78,242,968000
r7pejvfoSYU,【DinTer】天堂W｜리니지W｜Lineage W｜經不起盟友惡魔低語的男人？！瘋狂上頭60萬鑽挑戰+9面甲力拼紫加護！,87514,656,28,204,968000
FaYAKIDOq14,【DinTer】天堂W｜리니지W｜Lineage W｜7/5  lol 美服乞丐大劍打野 原地開轉,19779,153,2,155,968000
xuy-kv1w-hI,【DinTer】十三支好友局 EP.5｜把把手握同花順！頂級特技表演單輪車？！這場子有鬼欸～好友局秒變絕交局！,191001,1417,56,210,968000
FJkgKc2O--I,【DinTer】11/29 上古世紀：戰爭 黑五禮包超級一條龍 200萬鑽坐騎D乾 誓言突破500防禦,15317,75,2,8,968000
W9R4XU2lKiY,【DinTer】花式走位殘血極限逃脫！鬼之夜曲Nocturne JG 貼臉索命流！竟有鐵了心要送的對手... 超長輸出砍爆對面還被說躺分欸？,55979,568,13,10,968000
ykvj0Z20AdQ,【DinTer】天堂W｜리니지W｜Lineage W｜終究成為禮包的奴隸？天堂W最強營業員上線了！把金幣服玩成了台幣服？,66089,556,35,142,968000
y2gedfih6aE,【DinTer】7/9 天堂w 旅外最後一開 以為可以屌尻美國魚 結果魚是我自己,11067,98,3,151,968000
aiLiF6DHU78,【DinTer】8/28 天堂W 戰士重生強化日記 LV30變身覺醒登場,14063,101,0,101,968000
6RZTapGz3II,【DinTer】天堂W｜리니지W｜Lineage W｜再次挑戰損失200萬+9面甲... 這次工程師會還特哥公道嗎？不要再給我藍綠了= =,75013,694,28,182,968000
kAr2ShM4TI0,【DinTer】天堂W｜리니지W｜Lineage W｜衰鬼阿特衝出水面愛神眷顧！10％機率輕輕鬆鬆～～合粉升級隨便過最後卻樂極生悲？,46314,410,15,95,968000
T5WpiHs7jnQ,【DinTer】首度開箱特!好喝飲料店飲料! #shorts,17665,416,10,135,968000
s1qX7Rnb2SE,【DinTer】32局觀眾破產局EP.5｜聲控的五枚被特哥喊出來了？神仙打架局尾墩五枚V.S 中墩鐵支！被觀眾詐賭臉色特變差點中風...,169525,1367,82,167,968000
7DyuVGk2nfc,【DinTer】出門不帶水原來是計畫通？ #shorts,179579,3260,12,57,968000
EExZ9Xxe3m8,【DinTer】5/23 天堂W 挑戰人世間最無情的24分滿分火魔眼 TJ是不是該還我200萬?,40647,333,17,198,968000
R3HZd2cbliw,【DinTer】9/25 天堂W 早安改版聊天台,11855,136,3,73,968000
_eAXdmf3JlA,【DinTer】8/11 周末POKER TIME 用我的實力來證明POKER是競技不是賭博,35537,200,5,118,968000
T0dplH692Pc,【DinTer】10/20 花女打野 大媽輔助 來幫國人戒網癮,24103,167,0,48,968000
5ocQVhkzPLQ,【DinTer】32局觀眾破產局EP.29｜特好喝的女店員每個都超正？！開局直接超猛怪物牌！林口鬼刁師閉嘴就能轉運？,135471,1295,84,113,968000
LNN_nfqf_Fo,【DinTer】6/7 衝三復仇之戰 昨晚被詐賭6000 早上被小牛詐一萬,66830,382,50,183,968000
ZxQaTP3EEUI,【DinTer】10/7 天堂W 聊天台 再次挑戰10%金色稜鏡卡 PSG跟道奇投手同時裂開QQ,6831,58,0,61,968000
r0qKNYhWjTU,【DinTer】8/9 HIT2 改版 頂級衝三 11點抽特好喝會員卡,59543,465,16,120,968000
ogHyICMu4ho,【DinTer】9/10 峽谷刷野局  快閃刷到11點閃大媽QQ,25793,166,0,88,968000
OQoSCKvaKWM,【DinTer】9/7 天堂W 戰士重生強化日記 月靈變成我員工！峽谷野王開刷 直接刷到16級再出關carry全場,40344,263,2,91,968000
B8OyIEmGp0M,【DinTer】誓言被逆轉的話就吞麥克風！開局就嘴砲的對手？蓋倫Garen JG 先殺爛再心靈打擊～幫國人戒戒網癮！超菜上路被殺到比小兵還便宜？,74616,681,17,20,968000
jzYX9wcuVXI,【DinTer】8/17 衝三破皮局,25939,188,8,112,968000
jrLKpN25GfQ,【DinTer】9/1 衝三 32局幹到破皮配晚餐,41630,225,8,97,968000
8GfuiLY9p2Q,【DinTer】 WPT代言人特輯｜百萬大賽自以為洗盲結果撞到鐵板出局？！同花順竟還被對手加注？特哥實測這平台真的很軟～,49861,433,39,51,968000
dKk-kPRJPAw,【DinTer】6/22 挑戰美服天梯 看一下自動刷野系統在這邊會不會被BAN,27280,219,12,168,968000
M6-63-r_XLI,【DinTer】32局觀眾破產局EP.25｜矛盾大對決～頂級中藥 V.S 破皮大師！各種阿公阿嬤來都會玩的牌！憑靠中藥終於要把觀眾打到破產？,143331,1398,124,118,968000
PQLHxnE2SOQ,【DinTer】陸服大師場91％勝率的打野角！大三元易大師Master Yi JG 呀哩呀剁～～極限一砍三！永遠殺不死的殭屍布蕾爾？！整場都被康特的易大？,122606,1039,68,254,968000
LGA-PUOmOU8,【DinTer】10/16 提毛輔助登場 我曾經也想當一個好人,26661,199,8,52,968000
jfFUtqEgxp8,【DinTer】體驗美服地獄難度！特哥再度化身孤兒院院長！靈魂收割薩科Shaco JG 見識無法理解的魔幻美服玩家... 奇怪了一場怎麼有十個小丑？！,101768,836,46,143,968000
gWzaDxs5ODI,【DinTer】十三支好友局 EP.2｜久違的高手過招！誰能笑到最後～鬼拆鐵支力拼全壘打！林口鬼刁師自作聰明卻被洗臉？,285617,1616,55,218,968000
KaEhIP2AMoM,【DinTer】11/26《SUPERVIVE》持續熱血開戰，帶你們玩透&看透箇中奧義  #SUPERVIVEpartner,27370,155,3,11,968000
3g96BUdqnlE,【DinTer】32局觀眾破產局EP.24｜終於擺脫魔咒了？改運成功水上戰神回歸！竟然想拆五枚？這次輪到妹子觀眾遭殃了？林口財神爺光速烙跑！,138399,1193,75,119,968000
7v8gnqryG-Y,【DinTer】9/28 poker雪恥之日 把上禮拜失去的通通都討回來 延遲3分鐘,22210,130,7,70,968000
asItKBVFatM,【DinTer】9/8 召喚峽谷 早起的打野有分吃,20026,150,1,90,968000
ieGxAZJlcRc,【DinTer】11/27《SUPERVIVE》上癮了！連續三天一起陪你們一起大逃殺　#SUPERVIVEpartner,28930,155,4,10,968000
9gG8mBmCCaw,【DinTer】特哥輸不了的五連勝凱特琳Caitlyn AD！頂級以少打多AD竟比打野角還C？！花瓶流輔助只會讓我以為我有隊友... 超牛拉扯這都不用死？！,140764,1187,85,219,968000
NCeS7V3rAlE,【DinTer】一局四家All In頂尖對決！實力派特哥神分析？超精準讀牌抓爆觀眾詐唬！聊聊人生中的機運比努力還重要嗎？！,95595,680,53,177,968000
Mjl77FGFH2I,【DinTer】兌現承諾100萬鑽開抽！官托之力是否能夠延續？帶著墨鏡抽卡的主播？,63517,569,19,86,968000
YAA08OPNBtU,【DinTer】10/31 天堂W 聊聊小時候玩天堂的回憶 颱風天 打LOL天 各地災情回報區 今年林口最有感的颱風,68820,381,1,37,968000
ovznMUJDQxU,【DinTer】10/19 周末Poker time 1000bb炸魚模式再度啟動 延遲3分鐘,21765,117,4,49,968000
X89R8Q9D6Ro,【DinTer】特好吃系列｜超越地獄廚神的台灣頂級牛排館！一餐三萬究竟是什麼體驗？55天乾式熟成牛排～從未體驗過的獨特脆香！滿滿都是蝦膏的焗烤Q彈龍蝦！,407055,5940,346,114,968000
XEEVFAQbcyo,【DinTer】天堂W｜리니지W｜Lineage W｜7/30 出國前最後一衝,49686,295,14,130,968000
Na0WGl8wac4,【DinTer】9/21 天堂W 戰士重生 周末早安練功聊天台,9635,107,2,77,968000
y-jJPIZ3RdQ,【DinTer】特好吃系列｜美國傳奇百年老店Peter Luger牛排館！吃了會瘋狂爆汁的超軟嫩頂級牛排！飽足感十足的超大海鮮拼盤＆甜而不膩的超神甜點堪比甜品專賣店等級！,446688,6682,362,145,968000
HQ84A1Wv-6E,【DinTer】天堂W｜리니지W｜Lineage W｜令狐沖與滴滴的DC辯論大戰！保底超人持續挑戰粉娃！意外發現超醜魔眼？天堂經典智騎重現？！,67213,639,44,166,968000
kgMa5L-8Jho,【DinTer】十三支與好友一起詐賭觀眾EP.1｜為了偷看赤鬼..高速刁牌秒被場內？！原來系統也有超猛操作？！想詐賭觀眾卻搞到自己人破產...,163940,1325,102,190,968000
VJriOh8HAJI,【DinTer】10/13 WPTGlobal 周日10萬美元瘋狂雪球賽 再度挑戰final table 沒進錢圈不死不休,38526,214,1,55,968000
r_TBlko0HqQ,【DinTer】11/16 鬼牌衝三 32局好友破產局,62051,290,24,21,968000
KPi0rWv3z4Q,【DinTer】11/21  天堂W 聖騎士成長之路  Raven 2:渡鴉 60萬鑽D乾 不能接受沒有金卡,48650,261,7,16,968000
GPT7XDU0qOA,【DinTer】實況稽查員系列｜2022年當春首波大型爆破現場！竟被女主播當眾告白？！特哥帶大家深入了解超可愛主播...無情爆破韓國深溝妹完全看矇了？,1521424,17768,683,1040,968000
jSttr0gZ9oY,【DinTer】認真訓練棒球的遊戲主播！致命節奏夜曲Nocturne JG 傷害與攻速兼具！大乾爹強力推薦的歐洲頂級床墊！要價竟比國產車還貴？！,62993,662,52,34,968000
zySOfpt6QKQ,【DinTer】9/29 天堂w 移民結束 關門放狗 不可能又是死掛局吧,20460,176,6,69,968000
h5xTebnauuw,【DinTer】特好吃－海鮮稽查員系列｜與美腿女神肉乙的海鮮約會局！稽查永安漁港的海鮮料理！終於找到頂級帝王鮭？,271547,4157,399,126,968000
lO4jb-utVjM,【DinTer】8/15 天堂W 不允許自己一事無成,18349,152,5,115,968000
P_Km5-RmqKY,【DinTer】天堂W｜리니지W｜Lineage W｜決定開特好喝飲料店的主因？每週網紅一日店長啟動！特哥的名字在某公司是禁忌...？,138837,1632,288,136,968000
byn5_sEr07c,【DinTer】10/14 天堂w 聊天台 實況大使即將結束 感謝大家支持,11707,154,8,54,968000
cBqiN0W91Ig,【DinTer】11/23 Raven 2:渡鴉 正式向韓仔宣戰 80萬鑽拚金 不死不休,47911,249,14,14,968000
MRYNBXydJUg,【DinTer】特哥的官托之力持續發揮中！徹底擺脫非洲丁特的名號！玩抽卡遊戲竟也有幸運的一天？,53311,476,22,91,968000
H-FcZvD80BY,【DinTer】十三支與好友一起詐賭觀眾EP.2｜最速輸錢的觀眾回來復仇了！好友聯手詐賭反遭觀眾一打三？！特暴君惱羞衝300秒大放送！,147830,1258,78,184,968000
0d7vwCCeLXc,【DinTer】6/11  lol 11點講大媽後續,152947,1062,373,179,968000
7yRLzh-3cu4,【DinTer】11/21 天堂W 700防聖騎士 每天都要變強一點 屯了一堆卡想拚青...,19262,142,14,16,968000
BtVc-SRr25g,【DinTer】11/23 天堂W 美國隊場外加油區,12639,101,2,14,968000
8cwqcis_xFo,【DinTer】11/15 天堂w 聖騎士轉職!!忍痛放棄紫咒語? 從澳洲滿血回歸,22966,179,5,22,968000
DcPG7MehoJU,【DinTer】9/23 天堂W 戰士重生 拉洞大戰聊天台,14005,140,27,75,968000
CIAIukkqsNg,【DinTer】9/28 十三支線上大賽 64局總決賽打到骨折局 冠軍就抽一台GOGORO,61287,600,68,70,968000
7I_L_QPxe_I,【DinTer】6/27 天堂W 一條龍怒拚金色菱鏡卡  網路終於搞定了 原來wifi訊號這麼廢 晚上8點上古開幹,12263,103,9,164,968000
ud_T7t4DxV0,【DinTer】11/20 天堂W 聖騎士成長之路 不死鳥大戰！ Raven 2:渡鴉 超級一條龍 再度對決韓國總統,44959,209,7,17,968000
J1iGKqTUQ6g,【DinTer】天堂W｜리니지W｜Lineage W｜特好喝試營運再延長！車子過保固期需不需要續保？汽修老師傅教你避免當肥羊！,93071,1003,116,130,968000
loy-1dkHcRw,【DinTer】峽谷頂級割草機蓋倫Garen JG一人扛全隊！連續GANK隊友卻瘋狂送頭？哭笑不得中風局！名副其實的孤兒院院長～,98953,928,43,90,968000
hDxgWWz0xT4,【DinTer】對面確定不是請來的演員？ #short,21704,401,2,182,968000
X8zyDQWet_Y,【DinTer】8/25 周末poker time,30836,169,0,104,968000
kvFWGCbtf2E,【DinTer】本命挖掘機力抗疊刀煞蜜拉！征服者雷珂煞Rek'Sai JG 聲控型輸出怪獸！前職業選手的超關鍵尾選康特觀念！激烈戰局搞得像在打比賽欸？,94012,893,44,229,968000
8freE-tJdvM,【DinTer】戰隊解散後最舒心的事？聊聊台灣與歐美的買房差異～拿著鐵支遇到觀眾All In？！結局慘遭大逆轉...特哥怒吼場子不乾淨！,122459,997,41,209,968000
rADGfdDhBlU,【DinTer】10/21 花女打野席捲召喚峽谷 頂級噁心套路未嘗一敗,42966,263,14,47,968000
s4lucijXHvk,【DinTer】10/25 召喚峽谷 純刷野不搞事 低調上分套路教學現場,26184,167,2,43,968000
oFKRaGophNU,【DinTer】11/27 天堂W 傲塔頂樓YY團 唯一青變會現身開剁嗎?,25807,165,3,10,968000
nbNvtKpp9bE,【DinTer】10/27 提毛+蓋倫打野  掌控了視野就掌控了遊戲 無情蘑菇陣登場 手太短就選植物女,45268,317,8,41,968000
XQICiQqzvCw,【DinTer】聲控的五枚？超扯妖魔鬼怪神仙局！ #shorts,127368,2625,18,156,968000
GwLKRQvBd0I,【DinTer】天堂W｜리니지W｜Lineage W｜發現金幣服的真諦了！一毛錢都不花也能玩天堂？！特哥為了不花錢竟然祈求裝備全爆...,56009,452,14,138,968000
hfMO01bxfcE,【DinTer】天堂W｜리니지W｜Lineage W｜戰士重啟終於能擺脫槍手了！140萬魔眼石挑戰最強火魔眼！被敵人攻擊還能持續回血的職業？！,43690,350,16,97,968000
ItVwZ8y6BM4,【DinTer】3/13 體驗一下虛幻引擎5的頂級遊戲畫面 小玩絕不上頭 #夜鴉 #SEA104,38514,236,8,269,968000
